,word,index,frequency
3323,fedora,3323,-9.863586264987479
3324,kittens,3324,-9.863586264987479
3325,enormous,3325,-9.863586264987479
3326,waste,3326,-9.863586264987479
3327,extending,3327,-9.863586264987479
3328,vane,3328,-9.863586264987479
3329,nasty,3329,-9.863586264987479
3330,kayak,3330,-9.863586264987479
3331,ancient,3331,-9.863586264987479
3332,label,3332,-9.863586264987479
3333,dotted,3333,-9.863586264987479
3334,carried,3334,-9.863586264987479
3335,seeing,3335,-9.863586264987479
3336,foam,3336,-9.863586264987479
3337,coca,3337,-9.863586264987479
3338,alpine,3338,-9.863586264987479
3339,vanilla,3339,-9.863586264987479
3340,charging,3340,-9.863586264987479
3341,remains,3341,-9.863586264987479
3342,kits,3342,-9.863586264987479
3343,octopus,3343,-9.863586264987479
3344,recliner,3344,-9.863586264987479
3345,trey,3345,-9.863586264987479
3346,balanced,3346,-9.863586264987479
3347,sidecar,3347,-9.863586264987479
3348,interstate,3348,-9.863586264987479
3349,raspberries,3349,-9.863586264987479
3350,dragging,3350,-9.863586264987479
3351,bill,3351,-9.863586264987479
3352,calculator,3352,-9.863586264987479
3353,horse-drawn,3353,-9.863586264987479
3354,stars,3354,-9.863586264987479
3355,markers,3355,-9.863586264987479
3356,conductor,3356,-9.863586264987479
3357,tug,3357,-9.863586264987479
3358,foal,3358,-9.863586264987479
3359,baseman,3359,-9.863586264987479
3360,cole,3360,-9.863586264987479
3361,raquet,3361,-9.863586264987479
3362,laundry,3362,-9.892573801860731
3363,carton,3363,-9.892573801860731
3364,approach,3364,-9.892573801860731
3365,ornament,3365,-9.892573801860731
3366,teal,3366,-9.892573801860731
3367,bricked,3367,-9.892573801860731
3368,gadgets,3368,-9.892573801860731
3369,burner,3369,-9.892573801860731
3370,beers,3370,-9.892573801860731
3371,thread,3371,-9.892573801860731
3372,peaking,3372,-9.892573801860731
3373,server,3373,-9.892573801860731
3374,waling,3374,-9.892573801860731
3375,tired,3375,-9.892573801860731
3376,rises,3376,-9.892573801860731
3377,tilted,3377,-9.892573801860731
3378,creepy,3378,-9.892573801860731
3379,charger,3379,-9.892573801860731
3380,knacks,3380,-9.892573801860731
3381,camp,3381,-9.892573801860731
3382,extreme,3382,-9.892573801860731
3383,hug,3383,-9.892573801860731
3384,swims,3384,-9.892573801860731
3385,showroom,3385,-9.892573801860731
3386,wired,3386,-9.892573801860731
3387,finishing,3387,-9.892573801860731
3388,customer,3388,-9.892573801860731
3389,available,3389,-9.892573801860731
3390,athletic,3390,-9.892573801860731
3391,packaged,3391,-9.892573801860731
3392,rising,3392,-9.892573801860731
3393,signing,3393,-9.892573801860731
3394,moment,3394,-9.892573801860731
3395,fell,3395,-9.892573801860731
3396,bells,3396,-9.892573801860731
3397,shepherd,3397,-9.892573801860731
3398,destination,3398,-9.892573801860731
3399,snowsuit,3399,-9.892573801860731
3400,pro,3400,-9.892573801860731
3401,diced,3401,-9.892573801860731
3402,neutral,3402,-9.922426765010412
3403,captured,3403,-9.922426765010412
3404,unused,3404,-9.922426765010412
3405,standard,3405,-9.922426765010412
3406,destroyed,3406,-9.922426765010412
3407,buy,3407,-9.922426765010412
3408,torn,3408,-9.922426765010412
3409,entry,3409,-9.922426765010412
3410,mannequin,3410,-9.922426765010412
3411,ponies,3411,-9.922426765010412
3412,curiously,3412,-9.922426765010412
3413,climbs,3413,-9.922426765010412
3414,carefully,3414,-9.922426765010412
3415,machinery,3415,-9.922426765010412
3416,partial,3416,-9.922426765010412
3417,grooming,3417,-9.922426765010412
3418,beanie,3418,-9.922426765010412
3419,paneling,3419,-9.922426765010412
3420,recreational,3420,-9.922426765010412
3421,sections,3421,-9.922426765010412
3422,gang,3422,-9.922426765010412
3423,patriotic,3423,-9.922426765010412
3424,archway,3424,-9.922426765010412
3425,vegetarian,3425,-9.922426765010412
3426,casual,3426,-9.922426765010412
3427,drop,3427,-9.922426765010412
3428,ticket,3428,-9.922426765010412
3429,underground,3429,-9.922426765010412
3430,arrows,3430,-9.922426765010412
3431,mosaic,3431,-9.922426765010412
3432,pc,3432,-9.922426765010412
3433,worked,3433,-9.922426765010412
3434,patiently,3434,-9.922426765010412
3435,strips,3435,-9.922426765010412
3436,reins,3436,-9.922426765010412
3437,western,3437,-9.922426765010412
3438,seem,3438,-9.922426765010412
3439,biscuit,3439,-9.922426765010412
3440,because,3440,-9.922426765010412
3441,pregnant,3441,-9.922426765010412
3442,fight,3442,-9.922426765010412
3443,vans,3443,-9.922426765010412
3444,important,3444,-9.922426765010412
3445,plaque,3445,-9.922426765010412
3446,plantains,3446,-9.922426765010412
3447,contest,3447,-9.922426765010412
3448,bridle,3448,-9.922426765010412
3449,seafood,3449,-9.922426765010412
3450,wedge,3450,-9.922426765010412
3451,stuffing,3451,-9.922426765010412
3452,bean,3452,-9.922426765010412
3453,peak,3453,-9.953198423677167
3454,support,3454,-9.953198423677167
3455,royal,3455,-9.953198423677167
3456,lips,3456,-9.953198423677167
3457,hoop,3457,-9.953198423677167
3458,pushes,3458,-9.953198423677167
3459,pic,3459,-9.953198423677167
3460,forehead,3460,-9.953198423677167
3461,contemporary,3461,-9.953198423677167
3462,trimmed,3462,-9.953198423677167
3463,job,3463,-9.953198423677167
3464,every,3464,-9.953198423677167
3465,pencil,3465,-9.953198423677167
3466,film,3466,-9.953198423677167
3467,breads,3467,-9.953198423677167
3468,clad,3468,-9.953198423677167
3469,foraging,3469,-9.953198423677167
3470,starbucks,3470,-9.953198423677167
3471,peach,3471,-9.953198423677167
3472,your,3472,-9.953198423677167
3473,formally,3473,-9.953198423677167
3474,live,3474,-9.953198423677167
3475,aisle,3475,-9.953198423677167
3476,wiping,3476,-9.953198423677167
3477,tails,3477,-9.953198423677167
3478,sectional,3478,-9.953198423677167
3479,eyed,3479,-9.953198423677167
3480,contraption,3480,-9.953198423677167
3481,mice,3481,-9.953198423677167
3482,goers,3482,-9.953198423677167
3483,personnel,3483,-9.953198423677167
3484,jug,3484,-9.953198423677167
3485,instead,3485,-9.953198423677167
3486,cables,3486,-9.953198423677167
3487,glider,3487,-9.953198423677167
3488,spring,3488,-9.953198423677167
3489,waist,3489,-9.953198423677167
3490,spewing,3490,-9.953198423677167
3491,hoagie,3491,-9.953198423677167
3492,thumb,3492,-9.953198423677167
3493,taller,3493,-9.953198423677167
3494,england,3494,-9.953198423677167
3495,docking,3495,-9.953198423677167
3496,overgrown,3496,-9.953198423677167
3497,captivity,3497,-9.953198423677167
3498,moon,3498,-9.953198423677167
3499,sidewalks,3499,-9.953198423677167
3500,spire,3500,-9.953198423677167
3501,ox,3501,-9.953198423677167
3502,fences,3502,-9.953198423677167
3503,levels,3503,-9.953198423677167
3504,channel,3504,-9.953198423677167
3505,peaches,3505,-9.953198423677167
3506,supermarket,3506,-9.953198423677167
3507,brief,3507,-9.953198423677167
3508,yummy,3508,-9.953198423677167
3509,coaster,3509,-9.953198423677167
3510,necklace,3510,-9.953198423677167
3511,ranch,3511,-9.953198423677167
3512,languages,3512,-9.953198423677167
3513,equestrian,3513,-9.953198423677167
3514,wrapping,3514,-9.953198423677167
3515,olympic,3515,-9.953198423677167
3516,robot,3516,-9.953198423677167
3517,caps,3517,-9.953198423677167
3518,bulldog,3518,-9.953198423677167
3519,rugby,3519,-9.953198423677167
3520,murky,3520,-9.953198423677167
3521,chicago,3521,-9.953198423677167
3522,consumption,3522,-9.953198423677167
3523,zucchini,3523,-9.953198423677167
3524,mozzarella,3524,-9.953198423677167
3525,athletes,3525,-9.984947121991746
3526,toned,3526,-9.984947121991746
3527,cloths,3527,-9.984947121991746
3528,focused,3528,-9.984947121991746
3529,radishes,3529,-9.984947121991746
3530,ugly,3530,-9.984947121991746
3531,would,3531,-9.984947121991746
3532,mannequins,3532,-9.984947121991746
3533,sorts,3533,-9.984947121991746
3534,ginger,3534,-9.984947121991746
3535,length,3535,-9.984947121991746
3536,ribbons,3536,-9.984947121991746
3537,combing,3537,-9.984947121991746
3538,rink,3538,-9.984947121991746
3539,glow,3539,-9.984947121991746
3540,awaits,3540,-9.984947121991746
3541,parrots,3541,-9.984947121991746
3542,populated,3542,-9.984947121991746
3543,contact,3543,-9.984947121991746
3544,descending,3544,-9.984947121991746
3545,brushed,3545,-9.984947121991746
3546,activities,3546,-9.984947121991746
3547,gentle,3547,-9.984947121991746
3548,drapes,3548,-9.984947121991746
3549,hovers,3549,-9.984947121991746
3550,downward,3550,-9.984947121991746
3551,peacefully,3551,-9.984947121991746
3552,bubble,3552,-9.984947121991746
3553,pong,3553,-9.984947121991746
3554,hedge,3554,-9.984947121991746
3555,peacock,3555,-9.984947121991746
3556,knick,3556,-9.984947121991746
3557,grapefruit,3557,-9.984947121991746
3558,amusement,3558,-9.984947121991746
3559,barely,3559,-9.984947121991746
3560,readies,3560,-9.984947121991746
3561,markings,3561,-9.984947121991746
3562,hammer,3562,-9.984947121991746
3563,gloomy,3563,-9.984947121991746
3564,mechanical,3564,-9.984947121991746
3565,turtle,3565,-9.984947121991746
3566,trekking,3566,-9.984947121991746
3567,thomas,3567,-9.984947121991746
3568,cheeses,3568,-9.984947121991746
3569,dunkin,3569,-9.984947121991746
3570,demonstration,3570,-10.017736944814738
3571,added,3571,-10.017736944814738
3572,halfway,3572,-10.017736944814738
3573,rod,3573,-10.017736944814738
3574,browns,3574,-10.017736944814738
3575,drain,3575,-10.017736944814738
3576,luxury,3576,-10.017736944814738
3577,converted,3577,-10.017736944814738
3578,teapot,3578,-10.017736944814738
3579,pauses,3579,-10.017736944814738
3580,squats,3580,-10.017736944814738
3581,barge,3581,-10.017736944814738
3582,complex,3582,-10.017736944814738
3583,burners,3583,-10.017736944814738
3584,twelve,3584,-10.017736944814738
3585,sunlit,3585,-10.017736944814738
3586,throughout,3586,-10.017736944814738
3587,makeshift,3587,-10.017736944814738
3588,recording,3588,-10.017736944814738
3589,rundown,3589,-10.017736944814738
3590,retro,3590,-10.017736944814738
3591,taco,3591,-10.017736944814738
3592,fireman,3592,-10.017736944814738
3593,claus,3593,-10.017736944814738
3594,viewer,3594,-10.017736944814738
3595,highchair,3595,-10.017736944814738
3596,sleepy,3596,-10.017736944814738
3597,newborn,3597,-10.017736944814738
3598,ironing,3598,-10.017736944814738
3599,knit,3599,-10.017736944814738
3600,cityscape,3600,-10.017736944814738
3601,symbol,3601,-10.017736944814738
3602,speaks,3602,-10.017736944814738
3603,alleyway,3603,-10.017736944814738
3604,replica,3604,-10.017736944814738
3605,ping,3605,-10.017736944814738
3606,layed,3606,-10.017736944814738
3607,median,3607,-10.017736944814738
3608,graduation,3608,-10.017736944814738
3609,diners,3609,-10.017736944814738
3610,wheelie,3610,-10.017736944814738
3611,nature,3611,-10.017736944814738
3612,deliver,3612,-10.017736944814738
3613,streetlights,3613,-10.017736944814738
3614,sound,3614,-10.017736944814738
3615,spanish,3615,-10.017736944814738
3616,airstrip,3616,-10.017736944814738
3617,fleet,3617,-10.017736944814738
3618,rally,3618,-10.017736944814738
3619,lands,3619,-10.017736944814738
3620,weathered,3620,-10.017736944814738
3621,retriever,3621,-10.017736944814738
3622,licks,3622,-10.017736944814738
3623,models,3623,-10.017736944814738
3624,bib,3624,-10.017736944814738
3625,fencing,3625,-10.017736944814738
3626,numeral,3626,-10.017736944814738
3627,berry,3627,-10.017736944814738
3628,guide,3628,-10.017736944814738
3629,rhino,3629,-10.017736944814738
3630,concert,3630,-10.017736944814738
3631,groomed,3631,-10.017736944814738
3632,stay,3632,-10.017736944814738
3633,handed,3633,-10.017736944814738
3634,cinnamon,3634,-10.017736944814738
3635,florets,3635,-10.017736944814738
3636,sauerkraut,3636,-10.017736944814738
3637,beautifully,3637,-10.051638496490419
3638,banquet,3638,-10.051638496490419
3639,refridgerator,3639,-10.051638496490419
3640,master,3640,-10.051638496490419
3641,examines,3641,-10.051638496490419
3642,pantry,3642,-10.051638496490419
3643,stylish,3643,-10.051638496490419
3644,stages,3644,-10.051638496490419
3645,gown,3645,-10.051638496490419
3646,hockey,3646,-10.051638496490419
3647,huddle,3647,-10.051638496490419
3648,snowing,3648,-10.051638496490419
3649,int,3649,-10.051638496490419
3650,views,3650,-10.051638496490419
3651,column,3651,-10.051638496490419
3652,dangling,3652,-10.051638496490419
3653,california,3653,-10.051638496490419
3654,animated,3654,-10.051638496490419
3655,loft,3655,-10.051638496490419
3656,batch,3656,-10.051638496490419
3657,th,3657,-10.051638496490419
3658,substance,3658,-10.051638496490419
3659,observe,3659,-10.051638496490419
3660,packing,3660,-10.051638496490419
3661,families,3661,-10.051638496490419
3662,speech,3662,-10.051638496490419
3663,pumpkin,3663,-10.051638496490419
3664,herded,3664,-10.051638496490419
3665,halloween,3665,-10.051638496490419
3666,rescue,3666,-10.051638496490419
3667,assembly,3667,-10.051638496490419
3668,handled,3668,-10.051638496490419
3669,prey,3669,-10.051638496490419
3670,vines,3670,-10.051638496490419
3671,snuggling,3671,-10.051638496490419
3672,awning,3672,-10.051638496490419
3673,casting,3673,-10.051638496490419
3674,blooming,3674,-10.051638496490419
3675,ways,3675,-10.051638496490419
3676,drops,3676,-10.051638496490419
3677,pelican,3677,-10.051638496490419
3678,sailors,3678,-10.051638496490419
3679,pilots,3679,-10.051638496490419
3680,wander,3680,-10.051638496490419
3681,national,3681,-10.051638496490419
3682,harley,3682,-10.051638496490419
3683,seasoned,3683,-10.051638496490419
3684,presented,3684,-10.051638496490419
3685,stormy,3685,-10.051638496490419
3686,root,3686,-10.051638496490419
3687,cactus,3687,-10.051638496490419
3688,slippers,3688,-10.051638496490419
3689,stockings,3689,-10.051638496490419
3690,bushel,3690,-10.051638496490419
3691,stalks,3691,-10.051638496490419
3692,half-eaten,3692,-10.051638496490419
3693,sell,3693,-10.051638496490419
3694,freely,3694,-10.051638496490419
3695,tip,3695,-10.051638496490419
3696,wooly,3696,-10.051638496490419
3697,rig,3697,-10.051638496490419
3698,parlor,3698,-10.051638496490419
3699,laden,3699,-10.051638496490419
3700,trophy,3700,-10.051638496490419
3701,streamers,3701,-10.051638496490419
3702,salon,3702,-10.051638496490419
3703,roasted,3703,-10.051638496490419
3704,wrist,3704,-10.051638496490419
3705,almonds,3705,-10.051638496490419
3706,hamburgers,3706,-10.051638496490419
3707,tusk,3707,-10.051638496490419
3708,sour,3708,-10.051638496490419
3709,sesame,3709,-10.051638496490419
3710,salsa,3710,-10.051638496490419
3711,motes,3711,-10.051638496490419
3712,standup,3712,-10.08672981630169
3713,sing,3713,-10.08672981630169
3714,hunched,3714,-10.08672981630169
3715,compartments,3715,-10.08672981630169
3716,playfully,3716,-10.08672981630169
3717,outdated,3717,-10.08672981630169
3718,gathers,3718,-10.08672981630169
3719,skin,3719,-10.08672981630169
3720,swimmers,3720,-10.08672981630169
3721,columns,3721,-10.08672981630169
3722,leopard,3722,-10.08672981630169
3723,letter,3723,-10.08672981630169
3724,idly,3724,-10.08672981630169
3725,boot,3725,-10.08672981630169
3726,fist,3726,-10.08672981630169
3727,dots,3727,-10.08672981630169
3728,companion,3728,-10.08672981630169
3729,famous,3729,-10.08672981630169
3730,goofy,3730,-10.08672981630169
3731,grilling,3731,-10.08672981630169
3732,dude,3732,-10.08672981630169
3733,beauty,3733,-10.08672981630169
3734,playful,3734,-10.08672981630169
3735,shells,3735,-10.08672981630169
3736,slanted,3736,-10.08672981630169
3737,:,3737,-10.08672981630169
3738,discussing,3738,-10.08672981630169
3739,underside,3739,-10.08672981630169
3740,establishment,3740,-10.08672981630169
3741,bunt,3741,-10.08672981630169
3742,aboard,3742,-10.08672981630169
3743,changing,3743,-10.08672981630169
3744,bandana,3744,-10.08672981630169
3745,patrol,3745,-10.08672981630169
3746,crying,3746,-10.08672981630169
3747,bug,3747,-10.08672981630169
3748,sight,3748,-10.08672981630169
3749,took,3749,-10.08672981630169
3750,blazer,3750,-10.08672981630169
3751,super,3751,-10.08672981630169
3752,handstand,3752,-10.08672981630169
3753,fix,3753,-10.08672981630169
3754,caramel,3754,-10.08672981630169
3755,croissant,3755,-10.08672981630169
3756,macbook,3756,-10.08672981630169
3757,era,3757,-10.08672981630169
3758,releasing,3758,-10.08672981630169
3759,broadway,3759,-10.08672981630169
3760,might,3760,-10.08672981630169
3761,bison,3761,-10.08672981630169
3762,controlled,3762,-10.08672981630169
3763,juvenile,3763,-10.08672981630169
3764,lamppost,3764,-10.08672981630169
3765,coated,3765,-10.08672981630169
3766,hearts,3766,-10.08672981630169
3767,snowman,3767,-10.08672981630169
3768,roam,3768,-10.08672981630169
3769,hammock,3769,-10.08672981630169
3770,pumpkins,3770,-10.08672981630169
3771,mitts,3771,-10.08672981630169
3772,waffle,3772,-10.08672981630169
3773,lunging,3773,-10.08672981630169
3774,repairs,3774,-10.123097460472565
3775,brass,3775,-10.123097460472565
3776,evergreen,3776,-10.123097460472565
3777,groceries,3777,-10.123097460472565
3778,spiral,3778,-10.123097460472565
3779,snuggled,3779,-10.123097460472565
3780,depicted,3780,-10.123097460472565
3781,intricate,3781,-10.123097460472565
3782,allowed,3782,-10.123097460472565
3783,celebratory,3783,-10.123097460472565
3784,spaces,3784,-10.123097460472565
3785,litter,3785,-10.123097460472565
3786,masks,3786,-10.123097460472565
3787,lavender,3787,-10.123097460472565
3788,shack,3788,-10.123097460472565
3789,vertical,3789,-10.123097460472565
3790,hitched,3790,-10.123097460472565
3791,beads,3791,-10.123097460472565
3792,hides,3792,-10.123097460472565
3793,races,3793,-10.123097460472565
3794,banners,3794,-10.123097460472565
3795,motorboat,3795,-10.123097460472565
3796,uphill,3796,-10.123097460472565
3797,quaint,3797,-10.123097460472565
3798,maneuver,3798,-10.123097460472565
